,action,episode,reward,step,time_sec
1495,"4,1,1,0,0,1,1,1,0,0,0,0,2,1,0,2,0,0,4,2,0,1,0,3,2,1,3,1",3,-5,56.0,280
1496,"0,0,1,0,0,0,0,1,1,4,0,0,1,1,0,2,1,1,4,2,1,1,3,0,1,1,5,2",3,-7,57.0,285
1497,"3,1,0,1,0,2,1,2,0,0,1,0,1,0,0,0,1,2,3,0,0,0,2,0,2,1,0,1",3,-5,58.0,290
1498,"5,3,0,1,0,1,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,1,2,2",3,-11,59.0,295
1499,"0,2,1,0,0,1,1,2,0,0,1,0,0,1,0,2,0,2,4,0,0,0,1,1,1,1,3,2",3,-10,60.0,300
1500,"0,3,1,1,0,1,0,1,1,4,1,0,1,1,0,1,1,0,0,0,1,0,1,2,0,0,2,1",3,-5,61.0,305
1501,"3,3,1,1,0,2,1,1,1,3,0,0,1,1,1,2,1,0,4,2,0,1,3,0,0,2,3,0",3,-3,62.0,310
1502,"4,2,1,1,0,2,0,1,0,2,0,0,1,0,1,0,0,0,4,1,0,1,2,3,0,0,2,1",3,-6,63.0,315
1503,"2,2,1,1,0,3,0,0,1,4,0,0,0,0,1,2,1,2,4,2,0,3,0,1,2,1,0,1",3,-8,64.0,320
1504,"0,2,1,0,0,2,1,1,1,0,1,0,1,1,0,2,0,1,4,1,0,1,3,0,1,2,0,1",3,-6,65.0,325
1505,"0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,2,0,3,0,0,0,0,2,1",3,-4,66.0,330
1506,"4,1,1,1,0,2,1,1,0,2,1,0,1,0,0,1,0,1,1,2,0,2,0,3,0,0,3,1",3,-7,67.0,335
1507,"4,0,1,1,0,0,0,3,1,4,0,0,1,0,1,3,0,0,4,1,1,0,0,3,0,3,4,1",3,-6,68.0,340
1508,"3,0,1,0,0,2,0,3,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,2,2,3,0,1",3,-4,69.0,345
1509,"0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,4,2,0,3,0,0,0,3,2,0",3,-3,70.0,350
1510,"4,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,4,0,0,3,0,1,2,0,2,2",3,-2,71.0,355
1511,"5,0,1,0,0,0,1,0,0,2,1,0,0,0,1,2,1,1,4,1,0,3,2,2,3,1,2,1",3,-2,72.0,360
1512,"2,0,1,0,0,1,0,1,0,2,0,0,0,1,1,2,1,0,0,2,0,3,2,1,2,3,5,1",3,-4,73.0,365
1513,"5,2,1,1,0,0,1,0,1,2,0,0,1,0,1,2,1,0,4,2,0,0,2,2,3,1,3,1",3,-8,74.0,370
1514,"0,1,1,0,0,0,1,3,1,2,1,0,1,0,0,2,0,0,4,1,0,2,1,3,0,1,2,1",3,-6,75.0,375
1515,"0,3,0,1,0,3,1,1,0,1,0,0,0,0,1,1,1,0,4,2,0,0,0,2,1,1,2,2",3,-8,76.0,380
1516,"2,3,0,1,0,1,0,3,1,4,0,0,0,0,1,2,1,1,4,2,0,2,1,0,0,1,4,2",3,-13,77.0,385
1517,"0,0,1,1,0,3,1,0,1,1,1,0,1,1,0,1,0,0,2,2,1,1,0,2,3,2,0,1",3,-7,78.0,390
1518,"5,1,0,1,0,2,1,0,0,2,0,0,1,0,1,2,1,1,4,2,0,0,0,3,1,2,5,1",3,-8,79.0,395
1519,"4,0,1,1,0,0,0,0,1,2,1,0,1,1,1,1,1,0,2,2,0,0,1,3,3,1,5,1",3,-11,80.0,400
1520,"5,0,1,1,0,0,1,1,1,4,1,0,0,1,1,1,1,0,4,0,0,1,0,1,2,1,4,1",3,-10,81.0,405
1521,"5,3,1,1,0,0,0,1,0,4,0,0,1,0,0,2,1,1,4,0,0,3,0,1,0,3,5,2",3,-9,82.0,410
1522,"4,2,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,5,1,0,2,0,0,0,2,0,1",3,-7,83.0,415
1523,"4,1,1,1,0,3,0,3,1,4,1,0,1,1,0,2,0,1,4,1,0,0,1,2,0,0,4,1",3,-7,84.0,420
1524,"2,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,4,1,0,0,3,0,2,3,5,1",3,-9,85.0,425
1525,"0,2,0,1,0,1,1,2,1,4,1,0,1,1,0,2,1,0,4,1,0,1,0,0,2,1,2,2",3,-9,86.0,430
1526,"4,1,1,0,0,0,1,1,1,4,0,0,1,1,0,2,0,0,4,1,0,0,0,0,0,2,5,1",3,-9,87.0,435
1527,"0,2,1,1,0,2,0,1,1,4,0,0,1,1,1,1,1,0,4,1,0,1,0,2,3,1,4,1",3,-8,88.0,440
1528,"4,2,0,1,0,0,0,2,1,0,0,0,1,0,0,3,0,0,4,0,0,3,2,3,3,0,2,1",3,-10,89.0,445
1529,"1,1,1,1,0,3,1,1,0,0,1,0,1,0,1,1,0,0,4,1,0,2,0,2,2,0,5,2",3,-12,90.0,450
1530,"0,2,0,1,0,0,1,1,0,1,1,0,0,1,1,3,1,1,5,0,0,0,1,2,1,3,0,1",3,-7,91.0,455
1531,"1,0,1,0,0,1,1,2,1,0,0,0,1,1,1,2,0,0,4,0,0,2,1,1,0,1,5,1",3,-9,92.0,460
1532,"3,0,0,1,0,0,1,0,1,3,1,0,0,1,1,0,1,0,1,2,0,0,2,0,1,1,0,2",3,-9,93.0,465
1533,"4,3,1,1,0,2,0,0,1,4,1,0,0,0,1,2,0,1,0,2,1,0,0,2,2,3,1,2",3,-8,94.0,470
1534,"4,1,1,1,0,2,1,0,0,4,0,0,1,1,1,0,0,0,2,2,0,2,0,1,2,1,5,0",3,-7,95.0,475
1535,"5,2,1,1,0,1,1,0,0,2,0,0,0,1,1,2,0,0,0,1,0,1,0,3,3,2,2,1",3,-14,96.0,480
1536,"1,0,1,1,0,1,1,1,1,0,1,0,2,1,1,2,1,0,4,0,0,3,2,2,0,3,5,1",3,-5,97.0,485
1537,"5,2,1,1,0,2,0,0,0,4,0,0,0,0,0,0,0,2,4,1,0,2,3,2,1,1,0,2",3,-9,98.0,490
1538,"4,0,1,0,0,3,0,1,1,4,1,0,1,1,1,1,1,1,4,0,0,0,0,2,3,1,5,0",3,-8,99.0,495
1539,"5,0,0,1,0,0,0,1,1,4,1,0,0,1,1,0,1,0,1,2,0,0,1,0,0,1,2,1",3,-9,100.0,500
1540,"4,3,0,1,0,3,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,3,1,0,2,2,2",3,-14,101.0,505
1541,"0,3,1,1,0,3,1,2,1,4,1,0,0,0,0,2,0,0,4,2,0,3,1,2,1,3,5,1",3,-12,102.0,510
1542,"4,1,0,1,0,1,1,1,0,0,1,0,3,0,1,1,1,0,4,2,0,3,0,0,3,2,0,1",3,-8,103.0,515
1543,"2,3,0,0,0,0,0,0,1,4,1,0,1,1,0,0,0,0,4,1,0,0,1,2,0,1,0,1",3,-11,104.0,520
1544,"4,2,1,0,0,3,0,1,0,4,1,0,0,1,0,2,0,0,4,0,0,2,0,0,2,3,2,1",3,-16,105.0,525
1545,"1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,3,0,0,0,2,1,3,1,2,2,1,2,1",3,-14,106.0,530
1546,"4,2,1,1,0,2,0,1,0,3,0,0,2,0,0,1,0,1,4,2,0,0,2,0,0,1,0,1",3,-8,107.0,535
1547,"1,1,0,0,0,0,1,1,1,4,1,0,3,0,1,3,0,0,0,2,0,2,2,2,0,1,0,1",3,-13,108.0,540
1548,"4,0,0,0,0,3,1,0,1,1,0,0,0,0,0,2,1,1,4,1,0,2,0,2,0,1,5,0",3,-8,109.0,545
1549,"5,2,0,0,0,1,0,1,0,4,0,0,2,1,1,3,0,2,4,1,0,3,1,2,1,1,4,1",3,-12,110.0,550
1550,"2,0,1,1,0,3,1,0,0,0,0,0,1,0,0,2,1,1,5,2,0,1,0,0,2,0,0,2",3,-16,111.0,555
1551,"0,3,1,1,0,3,0,3,0,4,0,0,0,0,1,1,1,0,0,0,0,2,0,2,0,0,5,1",3,-11,112.0,560
1552,"0,0,0,0,0,2,1,2,0,0,1,0,1,0,1,0,0,1,4,1,0,2,0,2,0,0,0,1",3,-9,113.0,565
1553,"5,0,1,1,0,3,0,0,0,3,1,0,1,1,0,1,1,0,4,2,0,2,2,2,0,2,0,1",3,-7,114.0,570
1554,"3,3,1,1,0,3,1,0,0,2,0,0,0,1,1,3,0,1,4,1,0,2,0,2,3,1,2,1",3,-11,115.0,575
1555,"1,0,0,0,0,0,0,1,1,0,0,0,3,0,1,3,0,0,0,0,0,2,0,2,0,2,5,2",3,-9,116.0,580
1556,"4,0,1,0,0,3,0,0,1,4,1,0,1,1,0,1,1,1,4,2,1,2,1,3,0,0,1,1",3,-8,117.0,585
1557,"3,2,0,1,0,2,0,0,1,1,1,0,0,1,0,0,0,0,4,1,0,0,0,0,2,1,0,1",3,-9,118.0,590
1558,"0,3,0,1,0,1,1,0,0,4,0,0,1,0,0,3,1,1,4,2,0,3,0,2,2,1,3,1",3,-13,119.0,595
1559,"3,2,0,1,0,0,1,1,0,2,1,0,1,0,1,2,0,0,4,2,0,1,3,0,2,0,4,0",3,-15,120.0,600
1560,"0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,2,0,1,0,2,0,2,0,2",3,-7,121.0,605
1561,"1,2,1,1,0,2,1,0,0,4,0,0,1,1,1,0,0,1,4,0,0,1,1,0,1,2,2,1",3,-10,122.0,610
1562,"3,2,1,0,0,3,1,1,0,4,0,0,0,0,0,3,1,0,4,0,0,1,0,0,1,3,0,1",3,-14,123.0,615
1563,"0,1,0,1,0,1,0,0,1,3,1,0,1,1,1,3,1,1,1,0,0,3,3,1,0,1,4,1",3,-9,124.0,620
1564,"4,2,1,1,0,2,0,0,0,0,0,0,0,1,0,3,0,1,4,0,0,2,0,0,0,1,5,1",3,-12,125.0,625
1565,"3,3,0,1,0,3,1,1,1,1,0,0,3,1,0,1,1,0,4,2,1,3,0,2,1,1,0,0",3,-10,126.0,630
1566,"4,0,1,0,0,0,1,1,1,2,1,0,1,1,1,1,1,0,2,1,0,1,0,3,0,2,2,1",3,-10,127.0,635
1567,"0,2,0,0,0,0,1,0,0,4,0,0,1,1,1,2,0,0,4,0,0,1,0,0,1,0,5,1",3,-17,128.0,640
1568,"0,2,1,0,0,1,1,3,0,3,0,0,0,1,1,2,0,1,3,2,0,0,1,3,2,3,2,1",3,-10,129.0,645
1569,"0,1,1,0,0,3,1,0,1,4,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,1,5,1",3,-16,130.0,650
1570,"0,3,0,1,0,1,0,3,1,0,0,0,1,1,0,1,0,0,2,2,0,0,1,2,3,3,3,1",3,-15,131.0,655
1571,"0,1,1,0,0,3,1,1,0,4,1,0,3,0,0,1,1,1,4,2,0,0,1,2,0,1,0,1",3,-11,132.0,660
1572,"4,1,1,1,0,3,0,1,1,3,1,0,1,1,1,0,1,0,4,2,1,0,0,3,3,1,1,2",3,-14,133.0,665
1573,"4,1,1,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,4,2,0,1,0,2,0,3,2,1",3,-10,134.0,670
1574,"0,3,0,1,0,1,1,3,1,4,1,0,0,0,0,1,0,0,4,1,1,1,0,0,0,1,0,0",3,-9,135.0,675
1575,"5,1,1,1,0,3,1,1,1,3,0,0,0,1,0,3,1,0,4,0,0,3,1,2,0,3,5,2",3,-13,136.0,680
1576,"0,1,0,1,0,0,1,3,0,4,1,0,1,1,0,0,1,0,3,2,0,0,2,2,0,3,0,1",3,-13,137.0,685
1577,"1,1,0,1,0,2,1,0,0,2,0,0,1,1,1,1,0,1,0,2,0,0,0,3,2,1,2,1",3,-11,138.0,690
1578,"1,0,0,0,0,2,0,1,1,0,1,0,3,1,0,1,1,1,0,0,0,1,0,2,0,1,0,1",3,-17,139.0,695
1579,"4,0,1,1,0,3,1,0,0,4,1,0,1,1,0,3,1,0,4,2,0,2,2,2,1,3,0,2",3,-13,140.0,700
1580,"3,3,0,0,0,3,0,3,1,4,1,0,0,0,1,0,1,1,5,0,1,3,1,2,0,1,3,0",3,-25,141.0,705
1581,"0,1,1,1,0,3,0,0,0,4,0,0,1,1,1,0,0,0,4,2,0,1,0,2,3,2,2,1",3,-25,142.0,710
1582,"3,0,0,0,0,3,1,0,0,4,0,0,0,0,1,3,1,1,4,1,0,2,0,0,2,1,4,2",3,-27,143.0,715
1583,"4,0,1,1,0,1,0,1,1,0,1,0,1,1,1,2,1,0,1,2,0,2,0,2,2,0,5,1",3,-19,144.0,720
1584,"2,2,0,1,0,0,0,1,0,4,1,0,1,1,0,0,1,0,4,0,1,3,3,2,2,1,2,1",3,-14,145.0,725
1585,"0,2,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,4,2,0,0,3,2,1,1,2,1",3,-22,146.0,730
1586,"4,0,0,1,0,1,1,0,0,4,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,1,3,1",3,-16,147.0,735
1587,"4,0,0,0,0,3,0,1,0,4,0,0,1,0,1,0,0,0,4,2,0,3,0,1,0,1,4,1",3,-25,148.0,740
1588,"2,3,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,2,0,1,2,0,0,0,1,3,2",3,-23,149.0,745
1589,"0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,2,0,0,0,2,0,3,2,2,2,3,5,2",3,-24,150.0,750
1590,"3,1,0,1,0,0,1,0,1,4,1,0,1,0,1,3,0,1,4,0,0,0,0,0,3,1,0,2",3,-21,151.0,755
1591,"3,2,1,0,0,3,0,0,0,4,0,0,1,1,1,1,0,1,4,1,0,3,3,2,2,1,5,1",3,-16,152.0,760
1592,"1,3,0,1,0,0,1,0,1,4,1,0,0,1,0,1,0,0,2,2,0,0,0,0,1,0,2,1",3,-23,153.0,765
1593,"4,1,0,1,0,3,0,3,0,0,1,0,0,1,0,2,1,1,4,0,0,3,0,3,3,0,0,0",3,-24,154.0,770
1594,"4,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,4,2,0,0,1,2,3,3,0,1",3,-21,155.0,775
1595,"5,2,1,1,0,1,1,0,0,4,1,0,1,0,0,2,1,1,0,2,1,1,0,0,2,1,0,1",3,-16,156.0,780
1596,"2,3,0,1,0,0,0,1,1,4,1,0,1,1,1,2,0,1,4,1,0,3,0,3,2,2,2,0",3,-25,157.0,785
1597,"4,2,1,0,0,2,1,0,1,4,1,0,1,0,1,1,0,1,4,2,0,0,1,3,2,1,0,1",3,-25,158.0,790
1598,"3,0,0,0,0,3,1,0,0,2,1,0,1,0,0,2,0,0,4,1,0,3,0,1,2,1,5,0",3,-26,159.0,795
1599,"2,0,0,1,0,3,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0,3,0,2,1,3,5,1",3,-25,160.0,800
1600,"3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,5,1,1,0,0,0,3,1,5,1",3,-20,161.0,805
1601,"1,3,1,1,0,3,0,1,1,0,1,0,1,1,0,1,1,2,4,0,1,2,0,2,0,3,5,2",3,-21,162.0,810
1602,"1,0,1,0,0,2,1,0,1,4,1,0,3,0,1,3,1,0,0,1,0,1,1,0,2,1,2,0",3,-23,163.0,815
1603,"4,2,1,1,0,0,1,0,0,4,0,0,0,1,0,3,1,0,1,2,0,1,0,2,2,3,5,1",3,-21,164.0,820
1604,"0,1,0,1,0,2,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,3,2,3,2,1,5,1",3,-25,165.0,825
1605,"0,2,1,1,0,2,0,1,0,4,1,0,1,1,1,1,1,0,2,2,0,1,0,0,3,3,1,0",3,-17,166.0,830
1606,"4,0,1,0,0,2,0,0,1,0,0,0,1,0,1,3,1,0,4,2,0,1,0,3,0,2,2,0",3,-16,167.0,835
1607,"5,2,0,1,0,3,1,1,0,4,1,0,0,1,1,2,1,1,5,2,0,1,0,3,0,2,0,0",3,-22,168.0,840
1608,"4,0,1,0,0,0,1,3,0,4,1,0,1,1,1,1,0,1,4,0,0,0,0,2,2,0,4,1",3,-21,169.0,845
1609,"4,0,0,1,0,2,0,1,1,0,1,0,1,1,0,1,1,0,5,1,1,2,0,2,1,1,3,1",3,-19,170.0,850
1610,"3,2,0,1,0,0,0,1,0,4,1,0,0,1,0,0,1,1,0,2,0,2,0,2,1,3,0,2",3,-28,171.0,855
1611,"3,0,1,1,0,1,1,0,0,4,0,0,1,1,1,3,0,0,4,2,0,2,0,0,1,3,1,1",3,-23,172.0,860
1612,"0,3,1,0,0,2,1,1,0,0,1,0,0,1,1,1,1,2,4,2,1,0,1,3,2,1,5,1",3,-19,173.0,865
1613,"0,1,1,1,0,0,0,0,1,0,0,0,3,0,1,2,0,0,2,0,0,3,1,2,2,1,5,1",3,-13,174.0,870
1614,"2,3,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1,0,2,1,2,0,2,1,3,5,1",3,-20,175.0,875
1615,"4,3,0,1,0,2,1,1,0,4,0,0,0,1,1,1,1,0,4,2,0,0,0,2,0,1,5,0",3,-20,176.0,880
1616,"4,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,5,0,0,0,1,2,3,1,2,1",3,-15,177.0,885
1617,"2,0,1,1,0,3,0,0,1,4,0,0,1,0,1,0,1,0,4,0,1,1,0,0,2,2,4,0",3,-18,178.0,890
1618,"0,3,1,1,0,0,0,1,0,4,1,0,0,1,0,3,1,0,5,1,0,0,0,2,3,1,5,0",3,-15,179.0,895
1619,"0,1,0,1,0,0,0,1,0,4,1,0,0,1,1,0,0,0,0,2,0,0,3,2,0,1,2,2",3,-16,180.0,900
1620,"0,2,0,1,0,2,0,1,0,0,1,0,3,0,0,3,0,0,4,0,0,1,3,2,3,3,5,1",3,-19,181.0,905
1621,"4,3,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,4,2,0,0,0,1,3,1,5,0",3,-18,182.0,910
1622,"4,3,1,0,0,2,0,2,1,0,0,0,1,1,0,0,1,1,4,0,0,1,1,3,3,0,4,1",3,-19,183.0,915
1623,"3,2,0,0,0,1,0,1,0,2,1,0,1,1,0,3,1,1,4,2,0,0,1,2,0,3,2,1",3,-25,184.0,920
1624,"0,0,1,1,0,1,0,3,0,4,1,0,1,1,1,1,1,1,0,0,0,2,1,2,2,1,5,1",3,-23,185.0,925
1625,"4,0,1,0,0,2,0,1,1,4,1,0,3,0,0,0,0,0,4,2,0,0,0,2,2,1,3,0",3,-15,186.0,930
1626,"1,0,1,1,0,0,1,0,1,4,1,0,1,0,1,2,0,0,0,0,0,3,0,3,0,1,0,2",3,-20,187.0,935
1627,"0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,4,1,0,0,0,2,0,0,5,0",3,-17,188.0,940
1628,"4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,2,1,0,0,2,3,3,5,1",3,-22,189.0,945
1629,"4,2,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,3,1,1,0,2,2,1,1,2,1",3,-20,190.0,950
1630,"3,0,1,1,0,0,1,0,0,4,1,0,1,0,1,0,0,1,0,2,0,3,1,0,0,3,2,0",3,-16,191.0,955
1631,"0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,3,3,5,1",3,-16,192.0,960
1632,"0,0,1,1,0,2,1,0,0,4,1,0,0,1,0,2,0,0,2,1,0,0,0,2,1,3,5,2",3,-20,193.0,965
1633,"3,3,0,1,0,2,1,0,1,4,0,0,0,1,1,1,1,2,4,2,0,2,1,2,2,1,5,1",3,-26,194.0,970
1634,"4,3,1,1,0,3,1,1,1,4,0,0,3,1,1,2,0,2,4,2,0,0,0,1,1,0,5,0",3,-36,195.0,975
1635,"4,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,2,2,1,2,3,0,1,1,0,1",3,-26,196.0,980
1636,"0,2,1,0,0,3,1,1,1,4,1,0,3,0,0,2,0,0,4,0,0,2,1,0,3,0,0,0",3,-30,197.0,985
1637,"4,1,1,1,0,3,0,0,0,4,1,0,0,0,1,2,0,0,4,2,0,0,0,2,0,0,0,0",3,-29,198.0,990
1638,"2,2,0,1,0,0,1,0,1,4,1,0,3,1,0,2,0,1,4,0,0,0,1,2,2,1,5,2",3,-36,199.0,995
1639,"0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,2,0,0,4,1,0,3,1,0,2,1,4,0",3,-27,200.0,1000
1640,"4,0,0,1,0,0,0,0,0,4,1,0,1,1,0,1,1,0,4,2,0,1,1,3,3,3,2,2",3,-26,201.0,1005
1641,"0,3,1,1,0,0,1,1,1,4,1,0,1,0,0,1,0,0,4,2,0,2,0,3,1,1,0,0",3,-23,202.0,1010
1642,"4,2,1,0,0,2,0,3,0,0,0,0,1,1,0,1,1,0,0,1,0,2,0,2,2,3,5,0",3,-15,203.0,1015
1643,"2,0,1,0,0,3,1,3,1,0,0,0,1,0,0,2,1,0,1,2,1,2,0,2,0,1,5,1",3,-28,204.0,1020
1644,"4,0,1,1,0,3,0,1,1,4,1,0,0,1,1,1,1,0,1,2,0,1,0,2,2,1,3,1",3,-30,205.0,1025
1645,"0,1,1,1,0,3,0,0,0,0,0,0,1,1,1,2,0,1,3,0,0,0,0,2,2,1,0,1",3,-20,206.0,1030
1646,"4,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,4,1,0,2,2,2,1,1,0,1",3,-21,207.0,1035
1647,"0,2,0,1,0,3,1,0,0,4,1,0,1,0,1,2,1,0,0,0,0,1,2,0,1,0,0,0",3,-28,208.0,1040
1648,"4,0,1,0,0,0,0,3,1,3,1,0,1,0,0,1,0,0,5,0,0,2,3,1,1,1,2,0",3,-34,209.0,1045
1649,"3,0,1,1,0,1,0,0,1,4,1,0,3,1,0,2,1,2,4,2,0,0,2,0,3,2,3,1",3,-33,210.0,1050
1650,"4,3,1,0,0,1,1,0,1,4,1,0,0,1,1,1,1,0,4,0,0,1,0,2,2,1,4,1",3,-29,211.0,1055
1651,"2,2,1,0,0,1,1,1,0,4,0,0,1,1,0,2,1,1,1,2,0,0,0,2,0,3,0,1",3,-24,212.0,1060
1652,"0,2,0,0,0,1,1,1,1,3,1,0,3,1,1,0,0,1,2,1,0,2,1,2,1,3,4,1",3,-30,213.0,1065
1653,"4,1,1,0,0,0,0,3,1,4,0,0,1,1,0,1,1,0,1,2,0,2,3,3,3,0,5,0",3,-27,214.0,1070
1654,"4,0,1,1,0,3,1,2,0,4,1,0,1,1,0,0,1,1,0,0,0,0,1,2,0,0,2,0",3,-26,215.0,1075
1655,"3,2,1,1,0,0,0,0,0,4,1,0,1,1,0,1,0,2,4,2,0,0,0,2,1,1,5,0",3,-28,216.0,1080
1656,"1,0,1,1,0,3,1,2,1,1,0,0,1,1,1,1,0,1,3,2,0,3,0,2,1,1,4,1",3,-32,217.0,1085
1657,"3,1,1,1,0,0,1,0,0,0,0,0,1,1,0,2,1,0,4,2,0,2,0,0,2,3,0,1",3,-26,218.0,1090
1658,"4,0,1,1,0,1,1,1,1,0,0,0,0,0,1,2,1,2,4,0,0,3,1,0,3,2,5,1",3,-26,219.0,1095
1659,"4,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,2,2,0,1,0,0,1,1,5,1",3,-25,220.0,1100
1660,"1,0,0,1,0,1,1,1,0,4,1,0,1,1,0,0,0,1,4,2,0,0,2,0,0,0,0,2",3,-30,221.0,1105
1661,"0,3,0,0,0,3,1,1,1,0,0,0,1,0,0,1,0,0,4,2,0,0,3,2,1,1,4,1",3,-21,222.0,1110
1662,"3,3,1,0,0,1,1,0,1,4,0,0,0,0,1,1,0,0,0,2,0,0,0,2,2,3,5,1",3,-27,223.0,1115
1663,"0,0,0,1,0,3,1,1,0,4,0,0,0,1,1,3,0,0,4,2,0,0,2,2,2,1,5,0",3,-22,224.0,1120
1664,"0,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,1,1,4,0,0,0,0,3,1,1,2,1",3,-29,225.0,1125
1665,"5,2,0,1,0,3,1,0,1,0,1,0,1,1,0,2,1,0,1,0,0,0,1,0,1,3,3,0",3,-29,226.0,1130
1666,"4,0,0,1,0,0,1,1,0,0,1,0,1,0,0,2,0,1,4,1,1,3,1,1,2,1,0,0",3,-37,227.0,1135
1667,"2,2,1,1,0,0,0,1,0,0,1,0,1,1,0,2,1,1,4,0,0,0,1,2,0,3,3,2",3,-32,228.0,1140
1668,"0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,3,3,3,1",3,-34,229.0,1145
1669,"0,2,1,1,0,1,1,1,0,0,0,0,1,1,0,3,1,1,0,0,0,0,2,0,0,3,0,2",3,-26,230.0,1150
1670,"4,0,0,0,0,0,0,1,1,4,1,0,1,1,0,0,0,0,1,2,1,1,2,3,1,2,2,1",3,-29,231.0,1155
1671,"4,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,0,1,0,2,1,1,1,5,2",3,-32,232.0,1160
1672,"4,0,1,1,0,2,0,0,1,4,1,0,3,0,0,3,0,0,3,2,0,3,1,2,0,1,0,0",3,-28,233.0,1165
1673,"2,0,1,0,0,1,1,0,1,4,1,0,1,0,1,1,0,0,4,2,1,3,3,2,1,1,2,2",3,-26,234.0,1170
1674,"5,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,2,0,1,4,2",3,-24,235.0,1175
1675,"5,2,1,1,0,3,1,1,1,0,1,0,0,0,0,0,1,1,4,1,0,3,0,0,0,1,5,2",3,-31,236.0,1180
1676,"4,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,4,0,0,2,0,0,0,0,5,1",3,-30,237.0,1185
1677,"4,3,1,0,0,1,0,1,0,4,0,0,1,0,0,1,0,0,2,0,1,1,0,2,1,3,5,0",3,-24,238.0,1190
1678,"1,0,1,1,0,0,0,2,1,0,1,0,1,1,1,2,0,1,2,0,1,2,1,2,3,1,4,1",3,-35,239.0,1195
1679,"0,3,0,1,0,1,1,0,0,2,1,0,1,0,1,0,1,0,4,2,1,0,0,2,2,1,5,1",3,-32,240.0,1200
1680,"5,0,1,0,0,3,1,1,0,4,1,0,1,0,1,1,0,1,4,2,0,1,1,1,0,3,2,2",3,-28,241.0,1205
1681,"4,3,1,0,0,0,0,1,1,4,1,0,0,0,1,2,1,0,0,2,0,0,1,2,3,0,0,2",3,-31,242.0,1210
1682,"4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,3,1,0,4,2,0,3,2,3,0,1,0,0",3,-27,243.0,1215
1683,"1,2,0,1,0,1,1,1,1,4,1,0,0,0,1,2,0,1,4,0,1,3,0,2,1,1,5,1",3,-33,244.0,1220
1684,"0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,2,0,3,0,2,0,1,0,0",3,-23,245.0,1225
1685,"0,0,1,1,0,2,0,0,1,4,0,0,1,0,1,1,0,0,2,2,0,3,3,2,1,2,2,2",3,-32,246.0,1230
1686,"0,3,1,1,0,0,1,0,1,0,0,0,1,1,0,3,1,1,2,0,0,0,0,1,2,2,2,0",3,-36,247.0,1235
1687,"0,3,0,1,0,0,0,0,0,4,1,0,0,1,0,0,1,1,4,1,1,3,3,2,1,3,5,1",3,-32,248.0,1240
1688,"4,3,1,0,0,3,1,0,0,4,0,0,1,1,1,3,1,1,0,2,0,3,0,0,1,3,0,1",3,-32,249.0,1245
1689,"0,2,1,0,0,0,0,0,0,4,0,0,1,0,0,2,1,0,0,1,0,1,0,2,1,2,4,2",3,-36,250.0,1250
1690,"4,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,2,2,0,0,0",3,-38,251.0,1255
