,action,episode,reward,step,time_sec
2016,"0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,2,3,3,2,0",3,-199,577.0,2885
2017,"4,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,3,0,0,3,3,0,0",3,-202,578.0,2890
2018,"4,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,3,0,1,3,0,3,1,0,2,0",3,-199,579.0,2895
2019,"0,1,1,0,1,0,1,2,0,0,0,0,0,1,1,1,0,0,3,0,1,3,0,3,1,0,2,0",3,-195,580.0,2900
2020,"5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,3,0,2,0",3,-206,581.0,2905
2021,"5,1,1,0,0,0,1,3,0,0,1,0,0,1,0,1,0,2,3,0,1,1,0,3,1,0,2,0",3,-210,582.0,2910
2022,"4,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2,3,0,1,2,0,3,3,0,2,0",3,-214,583.0,2915
2023,"0,1,1,0,1,0,1,1,0,4,0,1,0,1,0,1,0,2,0,0,1,2,0,0,3,0,2,0",3,-211,584.0,2920
2024,"5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,3,0,1,2,0,3,3,0,2,0",3,-218,585.0,2925
2025,"4,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,3,0,1,2,0,3,3,0,2,0",3,-225,586.0,2930
2026,"5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,3,0,1,2,0,3,3,0,2,0",3,-228,587.0,2935
2027,"0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,3,0,1,2,0,3,3,0,2,0",3,-225,588.0,2940
2028,"5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,3,0,1,2,0,3,3,0,2,0",3,-223,589.0,2945
2029,"5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,3,0,1,2,0,0,3,0,2,0",3,-219,590.0,2950
2030,"5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,3,0,1,2,0,3,3,0,2,0",3,-218,591.0,2955
2031,"0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,3,0,1,2,0,2,3,0,2,0",3,-215,592.0,2960
2032,"5,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2,3,0,1,2,0,3,3,0,2,1",3,-218,593.0,2965
2033,"5,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2,3,0,1,2,0,3,3,0,2,1",3,-219,594.0,2970
2034,"5,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,2,3,2,1,2,0,3,3,0,2,0",3,-219,595.0,2975
2035,"5,1,1,0,1,0,1,0,0,4,0,1,0,1,1,1,0,2,3,2,1,2,0,3,3,0,2,1",3,-220,596.0,2980
2036,"5,1,1,0,1,0,1,0,0,4,0,1,0,1,1,1,0,2,3,2,1,2,0,0,3,0,2,2",3,-216,597.0,2985
2037,"5,1,1,0,1,0,1,0,0,3,0,0,0,1,1,1,0,2,3,2,1,2,0,3,3,0,2,0",3,-214,598.0,2990
2038,"0,1,1,0,1,0,1,0,0,4,0,1,0,1,1,1,0,2,3,2,1,2,0,3,3,0,2,0",3,-211,599.0,2995
2039,"0,1,1,0,0,0,1,0,0,4,0,1,0,1,1,1,0,2,3,2,1,2,0,3,3,0,2,0",3,-209,600.0,3000
2040,"4,1,1,0,1,0,1,0,0,3,0,0,0,1,1,1,0,2,3,0,1,2,0,3,3,0,2,0",3,-211,601.0,3005
2041,"5,1,1,0,1,0,1,0,0,4,0,0,0,1,1,2,0,2,3,2,1,2,0,3,3,0,2,0",3,-216,602.0,3010
2042,"0,1,1,0,1,0,1,0,0,3,0,1,0,1,1,1,0,2,3,2,1,2,0,2,3,0,2,0",3,-220,603.0,3015
2043,"0,1,1,0,1,0,1,0,0,3,0,1,0,1,1,1,0,2,3,2,1,2,0,2,3,0,2,2",3,-222,604.0,3020
2044,"0,1,1,0,1,0,1,0,0,4,0,1,0,1,1,1,0,2,3,2,1,2,0,3,3,0,2,2",3,-225,605.0,3025
2045,"0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,3,0,1,3,0,3,2,0,2,2",3,-225,606.0,3030
2046,"0,1,1,0,1,0,1,3,0,0,0,0,0,1,1,1,0,2,3,2,1,2,0,2,3,0,2,0",3,-225,607.0,3035
2047,"0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,2,3,2,1,2,0,2,3,0,2,0",3,-224,608.0,3040
2048,"0,1,1,0,0,0,1,1,0,4,0,1,0,1,1,2,0,2,3,2,1,2,0,3,3,0,2,2",3,-216,609.0,3045
2049,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,2,3,0,1,2,0,0,3,0,2,0",3,-223,610.0,3050
2050,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,2,3,2,1,2,0,2,3,0,2,0",3,-225,611.0,3055
2051,"0,1,1,0,1,0,1,1,0,4,0,1,0,1,1,1,0,2,3,2,1,2,0,3,3,0,2,0",3,-219,612.0,3060
2052,"0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,2,0,2,3,0,1,2,0,3,3,0,2,0",3,-216,613.0,3065
2053,"0,1,1,0,1,0,1,1,0,4,0,0,0,1,1,2,0,2,3,0,1,2,0,0,3,0,2,0",3,-215,614.0,3070
2054,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,2,3,0,1,2,0,0,1,0,2,0",3,-215,615.0,3075
2055,"0,1,1,0,1,0,1,0,0,4,0,1,0,1,0,1,0,2,3,2,1,2,0,1,3,0,2,1",3,-221,616.0,3080
2056,"0,1,1,0,1,0,1,1,0,4,0,0,0,1,1,1,0,2,3,2,1,2,0,0,3,0,2,2",3,-221,617.0,3085
2057,"4,1,1,0,1,0,1,0,0,4,0,0,0,1,1,1,0,0,0,2,1,2,0,1,3,0,2,0",3,-225,618.0,3090
2058,"0,1,1,0,1,0,1,0,0,4,0,0,0,1,1,1,0,0,0,2,1,2,0,1,3,0,2,0",3,-236,619.0,3095
2059,"0,1,1,0,1,0,1,0,0,4,0,0,0,1,1,1,0,2,3,2,1,2,0,1,3,0,2,0",3,-241,620.0,3100
2060,"0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,3,2,1,2,0,1,3,0,2,0",3,-248,621.0,3105
2061,"0,1,1,0,1,0,1,0,0,4,0,0,0,1,1,1,0,2,3,2,1,2,0,1,3,0,2,0",3,-248,622.0,3110
2062,"0,1,1,0,1,0,1,0,0,4,0,1,0,1,1,1,0,2,3,2,1,2,0,0,3,0,2,0",3,-247,623.0,3115
2063,"0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,2,1,2,0,2,3,0,2,0",3,-239,624.0,3120
2064,"0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,0",3,-253,625.0,3125
2065,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,2,1,2,0,2,3,0,2,0",3,-255,626.0,3130
2066,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,2,1,2,0,2,3,0,2,2",3,-251,627.0,3135
2067,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,2",3,-251,628.0,3140
2068,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,2,1,2,0,2,3,0,2,2",3,-248,629.0,3145
2069,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,1,2,2",3,-251,630.0,3150
2070,"5,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,2",3,-255,631.0,3155
2071,"5,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,0",3,-252,632.0,3160
2072,"5,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,0",3,-248,633.0,3165
2073,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,2",3,-254,634.0,3170
2074,"4,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,3,2,1,2,0,2,3,0,2,2",3,-254,635.0,3175
2075,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,2",3,-261,636.0,3180
2076,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,2",3,-262,637.0,3185
2077,"4,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,2",3,-261,638.0,3190
2078,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,2",3,-261,639.0,3195
2079,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,0",3,-254,640.0,3200
2080,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,2,0,2,3,0,2,0",3,-250,641.0,3205
2081,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,0,0,2,3,0,2,2",3,-248,642.0,3210
2082,"4,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,3,2,1,0,0,2,3,0,2,2",3,-248,643.0,3215
2083,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,2,1,2,0,2,3,0,2,0",3,-252,644.0,3220
2084,"2,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,3,2,1,1,0,2,3,0,2,0",3,-255,645.0,3225
2085,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,1,0,2,3,0,2,1",3,-256,646.0,3230
2086,"4,1,1,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0,3,2,1,1,0,2,3,0,2,1",3,-255,647.0,3235
2087,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,2,1,1,0,2,3,0,2,0",3,-252,648.0,3240
2088,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,2,1,2,0,2,3,0,2,2",3,-252,649.0,3245
2089,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,2,1,2,0,2,3,0,2,2",3,-255,650.0,3250
2090,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-257,651.0,3255
2091,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-254,652.0,3260
2092,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-256,653.0,3265
2093,"0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-258,654.0,3270
2094,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-257,655.0,3275
2095,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-251,656.0,3280
2096,"4,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,0,1,1,0,2,3,1,2,0",3,-254,657.0,3285
2097,"4,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,0,1,1,0,2,3,1,2,0",3,-256,658.0,3290
2098,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-256,659.0,3295
2099,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-257,660.0,3300
2100,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,0,1,1,0,2,3,1,2,0",3,-257,661.0,3305
2101,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,1,2,0",3,-257,662.0,3310
2102,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,1,2,0",3,-256,663.0,3315
2103,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,1,2,0",3,-250,664.0,3320
2104,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-252,665.0,3325
2105,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,1,2,0",3,-255,666.0,3330
2106,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,1,2,0",3,-260,667.0,3335
2107,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,0,1,1,0,2,3,1,2,0",3,-259,668.0,3340
2108,"4,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,1,2,0",3,-259,669.0,3345
2109,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-253,670.0,3350
2110,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-258,671.0,3355
2111,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,2,1,1,0,2,3,0,2,0",3,-255,672.0,3360
2112,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,0,0,2,3,0,2,0",3,-251,673.0,3365
2113,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,0,0,2,3,0,2,0",3,-248,674.0,3370
2114,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-250,675.0,3375
2115,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-253,676.0,3380
2116,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,2,1,1,0,2,3,0,2,0",3,-258,677.0,3385
2117,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,1,2,0",3,-258,678.0,3390
2118,"0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,2,3,1,2,0",3,-252,679.0,3395
2119,"0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,3,2,1,1,0,2,3,1,2,0",3,-247,680.0,3400
2120,"4,1,1,0,1,0,1,0,0,0,0,1,0,1,0,3,0,0,3,0,1,1,0,2,3,1,2,2",3,-251,681.0,3405
2121,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,0,1,1,0,2,3,1,2,2",3,-254,682.0,3410
2122,"4,0,1,0,1,0,1,0,0,0,1,1,0,1,0,3,0,0,3,0,1,1,0,2,3,3,2,2",3,-247,683.0,3415
2123,"4,0,1,0,1,0,1,0,0,0,1,1,0,1,0,3,0,0,3,0,1,1,0,2,3,1,2,2",3,-236,684.0,3420
2124,"0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,2,1,1,1,2,3,1,2,2",3,-222,685.0,3425
2125,"0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,2,3,1,2,2",3,-218,686.0,3430
2126,"0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,0,1,1,0,2,3,3,2,2",3,-213,687.0,3435
2127,"4,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,0,0,3,0,1,1,0,2,3,0,2,0",3,-214,688.0,3440
2128,"4,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,3,0,1,1,0,2,3,0,2,0",3,-223,689.0,3445
2129,"0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,2,1,1,0,2,3,3,2,1",3,-221,690.0,3450
2130,"0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,3,2,1,1,0,2,3,1,2,0",3,-220,691.0,3455
2131,"0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3,2,1,1,0,2,3,1,2,0",3,-229,692.0,3460
2132,"4,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,3,2,1,1,1,2,3,1,2,0",3,-227,693.0,3465
2133,"0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,3,0,1,1,0,2,3,1,2,0",3,-225,694.0,3470
2134,"0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,0,1,1,0,2,3,1,2,2",3,-228,695.0,3475
2135,"0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,0,3,0,2,2",3,-221,696.0,3480
2136,"0,0,1,0,1,0,1,0,0,4,0,1,0,1,1,2,0,0,3,0,1,1,1,3,3,1,2,2",3,-219,697.0,3485
2137,"0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,2,0,0,3,0,1,1,0,3,3,1,2,2",3,-218,698.0,3490
2138,"5,1,1,0,1,0,1,0,0,0,0,0,1,1,1,2,0,0,3,2,1,2,1,0,3,0,0,0",3,-209,699.0,3495
2139,"0,0,1,0,1,0,1,0,0,4,0,0,0,1,1,2,0,0,3,0,1,2,0,3,3,0,2,0",3,-201,700.0,3500
2140,"0,1,1,0,0,0,1,0,0,3,0,0,1,1,1,2,0,0,3,0,1,2,0,3,3,0,2,0",3,-195,701.0,3505
2141,"0,1,1,0,1,0,1,0,0,4,0,0,1,1,0,1,0,0,3,0,1,2,0,3,3,0,2,2",3,-193,702.0,3510
2142,"4,0,1,0,1,0,1,0,0,4,0,0,2,1,0,1,0,0,3,0,1,2,0,0,3,1,0,0",3,-191,703.0,3515
2143,"4,0,1,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,3,0,1,2,0,2,3,0,2,0",3,-193,704.0,3520
2144,"4,0,0,0,0,0,1,0,0,4,0,0,1,1,0,1,0,0,3,0,1,2,0,0,3,1,0,0",3,-199,705.0,3525
2145,"0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,3,0,1,1,0,0,3,0,2,0",3,-198,706.0,3530
2146,"4,0,1,0,0,0,1,1,0,4,0,0,0,1,0,3,0,0,0,0,1,1,0,0,3,0,2,0",3,-201,707.0,3535
2147,"0,0,1,0,0,0,1,1,0,4,0,0,1,1,0,1,0,0,3,0,1,1,0,0,3,0,2,0",3,-205,708.0,3540
2148,"4,0,1,0,1,0,1,1,0,0,0,0,1,1,1,2,0,0,3,0,1,1,0,0,3,1,2,0",3,-216,709.0,3545
2149,"0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,3,0,1,1,0,0,3,1,2,0",3,-222,710.0,3550
2150,"0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,2,0,0,3,0,1,1,0,3,3,1,2,0",3,-236,711.0,3555
2151,"0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,3,0,1,1,0,0,3,1,2,1",3,-240,712.0,3560
2152,"0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,3,0,1,1,0,3,3,1,2,1",3,-235,713.0,3565
2153,"0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,3,0,1,1,0,3,3,1,2,0",3,-236,714.0,3570
2154,"0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,3,0,1,1,0,0,3,1,2,0",3,-240,715.0,3575
2155,"0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,3,0,1,1,0,3,3,1,2,1",3,-245,716.0,3580
2156,"0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,3,0,1,1,0,3,3,1,2,0",3,-249,717.0,3585
2157,"0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,3,0,1,1,0,3,3,1,0,2",3,-256,718.0,3590
2158,"0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1,1,0,3,3,1,2,2",3,-258,719.0,3595
2159,"0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,3,0,1,1,0,3,3,1,2,2",3,-262,720.0,3600
2160,"2,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,1,3,3,0,3,1",4,0,1.0,5
2161,"2,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,1,3,3,0,3,1",4,0,2.0,10
2162,"2,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,1,3,3,0,3,1",4,0,3.0,15
2163,"2,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,1,3,3,0,3,1",4,0,4.0,20
2164,"2,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,1,3,3,0,3,1",4,-1,5.0,25
2165,"0,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,1,2,3,3,3,1",4,-1,6.0,30
2166,"2,2,0,0,0,3,1,3,1,0,0,1,1,1,0,3,0,2,4,2,0,0,2,3,3,0,3,1",4,0,7.0,35
2167,"4,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",4,-2,8.0,40
2168,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",4,-1,9.0,45
2169,"0,2,0,0,0,3,1,3,1,0,0,1,1,1,0,3,0,2,4,2,0,0,2,3,3,0,3,1",4,0,10.0,50
2170,"4,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",4,-1,11.0,55
2171,"4,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",4,-1,12.0,60
2172,"4,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",4,-3,13.0,65
2173,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",4,-2,14.0,70
2174,"0,2,0,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,2,0,0,2,2,3,0,3,1",4,-2,15.0,75
2175,"0,2,0,0,0,3,1,0,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",4,-2,16.0,80
2176,"0,2,0,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",4,-1,17.0,85
2177,"4,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",4,-2,18.0,90
2178,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",4,-4,19.0,95
2179,"0,2,0,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,2,0,0,2,2,3,0,3,1",4,-3,20.0,100
2180,"4,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",4,-4,21.0,105
2181,"0,2,0,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,2,1",4,-4,22.0,110
2182,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,2,1",4,-5,23.0,115
2183,"0,2,0,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,0,0,0,2,2,3,0,2,1",4,-4,24.0,120
2184,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",4,-4,25.0,125
2185,"4,2,0,0,0,3,1,0,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,2,1",4,-3,26.0,130
2186,"2,2,0,0,0,3,1,3,1,0,1,1,1,1,0,3,0,2,4,0,0,0,2,3,3,3,2,1",4,-4,27.0,135
2187,"4,2,0,0,0,3,1,3,1,0,0,1,1,1,0,3,0,2,4,0,0,0,2,3,3,3,2,1",4,-3,28.0,140
2188,"4,2,1,0,0,3,1,3,1,0,1,1,0,1,0,3,0,2,4,2,0,0,2,2,3,3,2,1",4,-3,29.0,145
2189,"4,2,1,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",4,-5,30.0,150
2190,"0,2,1,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",4,-4,31.0,155
2191,"4,2,0,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,0,0,0,2,2,3,0,3,1",4,-4,32.0,160
2192,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",4,-4,33.0,165
2193,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,1,0,0,1,2,3,3,3,1",4,-5,34.0,170
2194,"2,2,0,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,2,0,0,2,3,3,3,3,1",4,-3,35.0,175
2195,"4,0,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,0,2,3,3,3,1",4,-5,36.0,180
2196,"0,1,0,0,0,1,1,3,1,0,1,1,3,1,0,3,0,2,4,2,0,0,1,2,3,3,3,1",4,-4,37.0,185
2197,"0,1,1,0,0,1,1,3,1,0,0,1,3,1,0,3,0,2,4,2,0,0,1,2,3,0,3,1",4,-4,38.0,190
2198,"4,2,1,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,1,1,1",4,-5,39.0,195
2199,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,1,1,1",4,-4,40.0,200
2200,"4,2,0,0,0,3,1,3,1,0,0,1,3,1,0,0,0,2,4,0,0,0,2,2,3,3,3,1",4,-3,41.0,205
2201,"4,2,0,0,0,3,1,3,1,0,1,1,3,1,0,0,0,2,4,0,0,0,2,2,3,3,3,1",4,-5,42.0,210
2202,"4,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,2,0,0,2,2,3,3,3,1",4,-6,43.0,215
2203,"0,2,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,3,3,1",4,-4,44.0,220
2204,"4,2,1,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,0,0,0,2,2,3,0,3,1",4,-4,45.0,225
2205,"4,2,1,0,0,3,1,3,1,0,1,1,3,1,0,0,0,2,4,2,0,0,2,2,3,3,3,1",4,-5,46.0,230
2206,"0,0,0,0,0,3,1,3,1,0,1,1,3,1,0,3,0,2,4,0,0,0,0,2,3,3,3,1",4,-4,47.0,235
2207,"0,1,0,0,0,1,1,3,1,0,0,1,3,1,0,3,0,2,4,2,0,0,1,2,3,0,3,1",4,-4,48.0,240
2208,"4,1,0,0,0,1,1,3,1,0,1,1,3,1,0,3,0,2,4,2,0,0,1,2,3,3,3,1",4,-6,49.0,245
2209,"0,2,0,0,0,3,1,3,0,0,1,1,3,1,0,3,0,2,4,0,0,0,2,2,3,1,1,1",4,-4,50.0,250
2210,"4,2,1,0,0,3,1,3,1,0,0,1,3,1,0,3,0,2,4,2,0,0,2,3,3,1,1,1",4,-3,51.0,255
